candidate_formula,prototype_id,substitution,w_letter,group_size,max_mismatch,status,generated_cif,n_neighbor_checks
Ni4Pd,mp-1213373,Eu->Ni,e,8,0.013249312414512104,accepted_radiusmatch_ok,outputs/wyckoff_from_candidates_radius_mismatch_recheck\Ni4Pd__from_mp-1213373__EutoNi__radiusmatch_ok.cif,8
Mn4Pd,mp-1213373,Eu->Mn,e,8,0.004844425307176183,accepted_radiusmatch_ok,outputs/wyckoff_from_candidates_radius_mismatch_recheck\Mn4Pd__from_mp-1213373__EutoMn__radiusmatch_ok.cif,8
Cr4Pd,mp-1213373,Eu->Cr,e,8,0.004844425307176183,accepted_radiusmatch_ok,outputs/wyckoff_from_candidates_radius_mismatch_recheck\Cr4Pd__from_mp-1213373__EutoCr__radiusmatch_ok.cif,8
Fe4Pt,mp-1213212,Eu->Fe,e,8,0.012087030125255117,accepted_radiusmatch_ok,outputs/wyckoff_from_candidates_radius_mismatch_recheck\Fe4Pt__from_mp-1213212__EutoFe__radiusmatch_ok.cif,8
Co4Pt,mp-1213212,Eu->Co,e,8,0.030829382534981995,accepted_radiusmatch_ok,outputs/wyckoff_from_candidates_radius_mismatch_recheck\Co4Pt__from_mp-1213212__EutoCo__radiusmatch_ok.cif,8
Ni4Pt,mp-1213212,Eu->Ni,e,8,0.030829382534981995,accepted_radiusmatch_ok,outputs/wyckoff_from_candidates_radius_mismatch_recheck\Ni4Pt__from_mp-1213212__EutoNi__radiusmatch_ok.cif,8
Mn4Pt,mp-1213212,Eu->Mn,e,8,0.012087030125255117,accepted_radiusmatch_ok,outputs/wyckoff_from_candidates_radius_mismatch_recheck\Mn4Pt__from_mp-1213212__EutoMn__radiusmatch_ok.cif,8
Cr4Pt,mp-1213212,Eu->Cr,e,8,0.012087030125255117,accepted_radiusmatch_ok,outputs/wyckoff_from_candidates_radius_mismatch_recheck\Cr4Pt__from_mp-1213212__EutoCr__radiusmatch_ok.cif,8
Fe22O,mp-504491,Dy->Fe,e,6,0.24044100829408532,rejected_radiusmatch_high,,6
Mn16Fe14O45,mp-698613,La->Fe,a,75,0.35220738701708787,rejected_radiusmatch_high,,247
Mn16Co14O45,mp-698613,La->Co,a,75,0.38687937129957717,rejected_radiusmatch_high,,247
Mn16Ni14O45,mp-698613,La->Ni,a,75,0.38687937129957717,rejected_radiusmatch_high,,247
Mn16Cr14O45,mp-698613,La->Cr,a,75,0.35220738701708787,rejected_radiusmatch_high,,247
Mn16(Fe5O16)3,mp-772954,La->Fe,a,79,0.3192238198725279,rejected_radiusmatch_high,,243
Mn16(Co5O16)3,mp-772954,La->Co,a,79,0.35305007166413105,rejected_radiusmatch_high,,243
Mn16(Ni5O16)3,mp-772954,La->Ni,a,79,0.35305007166413105,rejected_radiusmatch_high,,243
Mn31O48,mp-772954,La->Mn,a,79,0.3192238198725279,rejected_radiusmatch_high,,243
Mn16Cr15O48,mp-772954,La->Cr,a,79,0.3192238198725279,rejected_radiusmatch_high,,243
Mn17O27,mp-705870,La->Mn,a,88,0.33347909806226084,rejected_radiusmatch_high,,268
Mn35O54,mp-531223,La->Mn,a,89,0.3244633139008539,rejected_radiusmatch_high,,274
Mn19Fe19O60,mp-685375,La->Fe,a,98,0.3427148883187552,rejected_radiusmatch_high,,299
Mn19Co19O60,mp-685375,La->Co,a,98,0.37714347519872315,rejected_radiusmatch_high,,299
Mn19Ni19O60,mp-685375,La->Ni,a,98,0.37714347519872315,rejected_radiusmatch_high,,299
Mn19O30,mp-685375,La->Mn,a,98,0.3427148883187552,rejected_radiusmatch_high,,299
Mn19Cr19O60,mp-685375,La->Cr,a,98,0.3427148883187552,rejected_radiusmatch_high,,299
Sm2Co13AgO20,mp-1076492,La->Co,a,144,0.34978469339784474,rejected_radiusmatch_high,,378
La6Co9AgO20,mp-1076492,Sm->Co,a,144,0.34978469339784474,rejected_radiusmatch_high,,378
SmMn6Fe9O20,mp-1076797,La->Fe,a,144,0.2930415699161042,rejected_radiusmatch_high,,414
La7Mn6Fe3O20,mp-1076797,Sm->Fe,a,144,0.2930415699161042,rejected_radiusmatch_high,,414
SmMn5(FeO2)10,mp-1099861,La->Fe,a,144,0.29659170055468254,rejected_radiusmatch_high,,410
La7Mn5(FeO5)4,mp-1099861,Sm->Fe,a,144,0.29659170055468254,rejected_radiusmatch_high,,410
SmMn7(Fe2O5)4,mp-1099704,La->Fe,a,144,0.28843208546021115,rejected_radiusmatch_high,,417
La7Mn7(FeO10)2,mp-1099704,Sm->Fe,a,144,0.28843208546021115,rejected_radiusmatch_high,,417
SmMn15O20,mp-1099865,La->Mn,a,144,0.2886525619309936,rejected_radiusmatch_high,,420
La7Mn9O20,mp-1099865,Sm->Mn,a,144,0.2886525619309936,rejected_radiusmatch_high,,420
Mn40O59,mp-1173621,Nd->Mn,a,99,0.3068379395397276,rejected_radiusmatch_high,,270
CrFe37C4,mp-1219272,Sm->Fe,a,42,0.3397879170671828,rejected_radiusmatch_high,,167
CrFe33(CoC)4,mp-1219272,Sm->Co,a,42,0.32778406101385893,rejected_radiusmatch_high,,167
CrFe33(NiC)4,mp-1219272,Sm->Ni,a,42,0.32778406101385893,rejected_radiusmatch_high,,167
Mn4CrFe33C4,mp-1219272,Sm->Mn,a,42,0.3397879170671828,rejected_radiusmatch_high,,167
Cr5Fe33C4,mp-1219272,Sm->Cr,a,42,0.3397879170671828,rejected_radiusmatch_high,,167
Fe35(CoC2)3,mp-1219351,Sm->Fe,a,44,0.33034952608350004,rejected_radiusmatch_high,,124
Fe31Co7C6,mp-1219351,Sm->Co,a,44,0.3181740629213819,rejected_radiusmatch_high,,124
Fe35Co3,mp-1219400,Sm->Fe,a,38,0.17722607208333013,rejected_radiusmatch_high,,364
Fe31Co7,mp-1219400,Sm->Co,a,38,0.19863018248484512,rejected_radiusmatch_high,,364
Fe31Co3Ni4,mp-1219400,Sm->Ni,a,38,0.19863018248484512,rejected_radiusmatch_high,,364
Mn4Fe31Co3,mp-1219400,Sm->Mn,a,38,0.17722607208333013,rejected_radiusmatch_high,,364
Cr4Fe31Co3,mp-1219400,Sm->Cr,a,38,0.17722607208333013,rejected_radiusmatch_high,,364
Ga3Fe35,mp-1219432,Sm->Fe,a,38,0.22212073109478245,rejected_radiusmatch_high,,343
Ga3Fe31Co4,mp-1219432,Sm->Co,a,38,0.24517961281355186,rejected_radiusmatch_high,,343
Ga3Fe31Ni4,mp-1219432,Sm->Ni,a,38,0.24517961281355186,rejected_radiusmatch_high,,343
Mn4Ga3Fe31,mp-1219432,Sm->Mn,a,38,0.22212073109478245,rejected_radiusmatch_high,,343
Cr4Ga3Fe31,mp-1219432,Sm->Cr,a,38,0.22212073109478245,rejected_radiusmatch_high,,343
TiFe37N4,mp-1219360,Sm->Fe,a,42,0.32866608133465286,rejected_radiusmatch_high,,170
TiFe33(CoN)4,mp-1219360,Sm->Co,a,42,0.316460010086192,rejected_radiusmatch_high,,170
TiFe33(NiN)4,mp-1219360,Sm->Ni,a,42,0.316460010086192,rejected_radiusmatch_high,,170
TiMn4Fe33N4,mp-1219360,Sm->Mn,a,42,0.32866608133465286,rejected_radiusmatch_high,,170
TiCr4Fe33N4,mp-1219360,Sm->Cr,a,42,0.32866608133465286,rejected_radiusmatch_high,,170
Sr2Mg4Fe26O45,mp-1173278,La->Fe,a,77,0.34768858732704544,rejected_radiusmatch_high,,251
Sr2Mg4Fe12Co14O45,mp-1173278,La->Co,a,77,0.3822447049508157,rejected_radiusmatch_high,,251
Sr2Mg4Fe12Ni14O45,mp-1173278,La->Ni,a,77,0.3822447049508157,rejected_radiusmatch_high,,251
Sr2Mg4Mn14(Fe4O15)3,mp-1173278,La->Mn,a,77,0.34768858732704544,rejected_radiusmatch_high,,251
Sr2Mg4Cr14(Fe4O15)3,mp-1173278,La->Cr,a,77,0.34768858732704544,rejected_radiusmatch_high,,251
Ba5Fe15O26,mp-1228898,Eu->Fe,i,42,0.5558928214492902,rejected_radiusmatch_high,,164
Fe33Si5,mp-1226270,Er->Fe,i,34,0.2219444130970203,rejected_radiusmatch_high,,304
Fe38C3,mp-1225867,Er->Fe,i,38,0.33905545379829716,rejected_radiusmatch_high,,182
Fe34Co4C3,mp-1225867,Er->Co,i,38,0.3270382802309935,rejected_radiusmatch_high,,182
Fe34Ni4C3,mp-1225867,Er->Ni,i,38,0.3270382802309935,rejected_radiusmatch_high,,182
Mn4Fe34C3,mp-1225867,Er->Mn,i,38,0.33905545379829716,rejected_radiusmatch_high,,182
Cr4Fe34C3,mp-1225867,Er->Cr,i,38,0.33905545379829716,rejected_radiusmatch_high,,182
In3Fe8,mp-1192827,Eu->Fe,i,20,0.2436579439850179,rejected_radiusmatch_high,,100
In3Co8,mp-1192827,Eu->Co,i,20,0.2651003223295871,rejected_radiusmatch_high,,100
In3Ni8,mp-1192827,Eu->Ni,i,20,0.2651003223295871,rejected_radiusmatch_high,,100
Mn8In3,mp-1192827,Eu->Mn,i,20,0.2436579439850179,rejected_radiusmatch_high,,100
Cr8In3,mp-1192827,Eu->Cr,i,20,0.2436579439850179,rejected_radiusmatch_high,,100
Fe4Ge3O13,mp-1200081,Gd->Fe,i,40,0.3405174405879084,rejected_radiusmatch_high,,114
Co4Ge3O13,mp-1200081,Gd->Co,i,40,0.32783508367613745,rejected_radiusmatch_high,,114
Ni4Ge3O13,mp-1200081,Gd->Ni,i,40,0.32783508367613745,rejected_radiusmatch_high,,114
Mn4Ge3O13,mp-1200081,Gd->Mn,i,40,0.3405174405879084,rejected_radiusmatch_high,,114
Cr4Ge3O13,mp-1200081,Gd->Cr,i,40,0.3405174405879084,rejected_radiusmatch_high,,114
Mn9(FeO3)10,mp-530985,La->Fe,i,96,0.3323008250960384,rejected_radiusmatch_high,,278
Mn9(CoO3)10,mp-530985,La->Co,i,96,0.3664623847138854,rejected_radiusmatch_high,,278
Mn9(NiO3)10,mp-530985,La->Ni,i,96,0.3664623847138854,rejected_radiusmatch_high,,278
Mn9Cr10O30,mp-530985,La->Cr,i,96,0.3323008250960384,rejected_radiusmatch_high,,278
Mn29O48,mp-531911,La->Mn,i,76,0.3378901008680396,rejected_radiusmatch_high,,232
Mn15(FeO3)16,mp-758301,La->Fe,i,78,0.3319078238091422,rejected_radiusmatch_high,,224
Mn15(CoO3)16,mp-758301,La->Co,i,78,0.33157774988460426,rejected_radiusmatch_high,,224
Mn15(NiO3)16,mp-758301,La->Ni,i,78,0.33157774988460426,rejected_radiusmatch_high,,224
Mn15Cr16O48,mp-758301,La->Cr,i,78,0.3319078238091422,rejected_radiusmatch_high,,224
Mn7(FeO3)8,mp-531566,La->Fe,i,76,0.3313015410130922,rejected_radiusmatch_high,,216
Mn7(CoO3)8,mp-531566,La->Co,i,76,0.35771267871435286,rejected_radiusmatch_high,,216
Mn7(NiO3)8,mp-531566,La->Ni,i,76,0.35771267871435286,rejected_radiusmatch_high,,216
Mn5O8,mp-531566,La->Mn,i,76,0.3313015410130922,rejected_radiusmatch_high,,216
Mn7Cr8O24,mp-531566,La->Cr,i,76,0.3313015410130922,rejected_radiusmatch_high,,216
Mn10(Fe3O10)3,mp-530617,La->Fe,i,98,0.34170378088986086,rejected_radiusmatch_high,,312
Mn10(Co3O10)3,mp-530617,La->Co,i,98,0.3761064419383187,rejected_radiusmatch_high,,312
Mn10(Ni3O10)3,mp-530617,La->Ni,i,98,0.3761064419383187,rejected_radiusmatch_high,,312
Mn10Cr9O30,mp-530617,La->Cr,i,98,0.34170378088986086,rejected_radiusmatch_high,,312
Mn13O20,mp-1173614,Nd->Mn,i,96,0.32800279103186714,rejected_radiusmatch_high,,262
Mn11Nb5O28,mp-1229284,Eu->Mn,c,40,0.3282499276504038,rejected_radiusmatch_high,,112
Fe76C3,mp-1225150,Ho->Fe,a,16,0.14469143816471844,accepted_radiusmatch_ok,outputs/wyckoff_from_candidates_radius_mismatch_recheck\Fe76C3__from_mp-1225150__HotoFe__radiusmatch_ok.cif,160
Pr3Fe35,mp-1227066,Ce->Fe,a,14,0.1854434871200171,rejected_radiusmatch_high,,156
Pr3Fe34Co,mp-1227066,Ce->Co,a,14,0.2069970050676537,rejected_radiusmatch_high,,156
Pr3Fe34Ni,mp-1227066,Ce->Ni,a,14,0.2069970050676537,rejected_radiusmatch_high,,156
Pr3MnFe34,mp-1227066,Ce->Mn,a,14,0.1854434871200171,rejected_radiusmatch_high,,156
Pr3CrFe34,mp-1227066,Ce->Cr,a,14,0.1854434871200171,rejected_radiusmatch_high,,156
CeFe37,mp-1227066,Pr->Fe,a,14,0.1854434871200171,rejected_radiusmatch_high,,156
CeFe34Co3,mp-1227066,Pr->Co,a,14,0.2069970050676537,rejected_radiusmatch_high,,156
CeFe34Ni3,mp-1227066,Pr->Ni,a,14,0.2069970050676537,rejected_radiusmatch_high,,156
CeMn3Fe34,mp-1227066,Pr->Mn,a,14,0.1854434871200171,rejected_radiusmatch_high,,156
CeCr3Fe34,mp-1227066,Pr->Cr,a,14,0.1854434871200171,rejected_radiusmatch_high,,156
V4Fe35,mp-1217799,Tb->Fe,a,27,0.19354338862565595,rejected_radiusmatch_high,,232
V4Fe32Co3,mp-1217799,Tb->Co,a,27,0.17987879963880313,rejected_radiusmatch_high,,232
V4Fe32Ni3,mp-1217799,Tb->Ni,a,27,0.17987879963880313,rejected_radiusmatch_high,,232
Mn3(VFe8)4,mp-1217799,Tb->Mn,a,27,0.19354338862565595,rejected_radiusmatch_high,,232
V4Cr3Fe32,mp-1217799,Tb->Cr,a,27,0.19354338862565595,rejected_radiusmatch_high,,232
Tb3Fe35,mp-1217666,Nd->Fe,a,14,0.1772911410543018,rejected_radiusmatch_high,,155
TbFe37,mp-1217543,Nd->Fe,a,14,0.18332354440004775,rejected_radiusmatch_high,,160
Nd3Fe35,mp-1217543,Tb->Fe,a,14,0.18332354440004775,rejected_radiusmatch_high,,160
Nd3Fe34Co,mp-1220953,Er->Co,a,14,0.1962879084162126,rejected_radiusmatch_high,,152
Nd3Fe34Ni,mp-1220953,Er->Ni,a,14,0.1962879084162126,rejected_radiusmatch_high,,152
Nd3MnFe34,mp-1220953,Er->Mn,a,14,0.17492562433735173,rejected_radiusmatch_high,,152
Nd3CrFe34,mp-1220953,Er->Cr,a,14,0.17492562433735173,rejected_radiusmatch_high,,152
ErFe37,mp-1220953,Nd->Fe,a,14,0.17492562433735173,rejected_radiusmatch_high,,152
ErFe34Co3,mp-1220953,Nd->Co,a,14,0.1962879084162126,rejected_radiusmatch_high,,152
ErFe34Ni3,mp-1220953,Nd->Ni,a,14,0.1962879084162126,rejected_radiusmatch_high,,152
ErMn3Fe34,mp-1220953,Nd->Mn,a,14,0.17492562433735173,rejected_radiusmatch_high,,152
ErCr3Fe34,mp-1220953,Nd->Cr,a,14,0.17492562433735173,rejected_radiusmatch_high,,152
NdFe34Co3,mp-1220333,Er->Co,a,14,0.19473181695925812,rejected_radiusmatch_high,,159
NdFe34Ni3,mp-1220333,Er->Ni,a,14,0.19473181695925812,rejected_radiusmatch_high,,159
NdMn3Fe34,mp-1220333,Er->Mn,a,14,0.17339732022784288,rejected_radiusmatch_high,,159
NdCr3Fe34,mp-1220333,Er->Cr,a,14,0.17339732022784288,rejected_radiusmatch_high,,159
DyFe37,mp-1219904,Pr->Fe,a,14,0.18357578162933694,rejected_radiusmatch_high,,155
DyFe34Co3,mp-1219904,Pr->Co,a,14,0.2050953412953248,rejected_radiusmatch_high,,155
DyFe34Ni3,mp-1219904,Pr->Ni,a,14,0.2050953412953248,rejected_radiusmatch_high,,155
DyMn3Fe34,mp-1219904,Pr->Mn,a,14,0.18357578162933694,rejected_radiusmatch_high,,155
DyCr3Fe34,mp-1219904,Pr->Cr,a,14,0.18357578162933694,rejected_radiusmatch_high,,155
AlFe37,mp-1219956,Pr->Fe,a,14,0.20024556521106654,rejected_radiusmatch_high,,160
Cr3Fe35,mp-1219348,Sm->Fe,a,14,0.21171836664897495,rejected_radiusmatch_high,,131
Cr7Fe31,mp-1219348,Sm->Cr,a,14,0.21171836664897495,rejected_radiusmatch_high,,131
CrFe37,mp-1219321,Sm->Fe,a,14,0.17878175037262825,rejected_radiusmatch_high,,142
CrFe33Co4,mp-1219321,Sm->Co,a,14,0.19975972133183587,rejected_radiusmatch_high,,142
CrFe33Ni4,mp-1219321,Sm->Ni,a,14,0.19975972133183587,rejected_radiusmatch_high,,142
Mn4CrFe33,mp-1219321,Sm->Mn,a,14,0.17878175037262825,rejected_radiusmatch_high,,142
Cr5Fe33,mp-1219321,Sm->Cr,a,14,0.17878175037262825,rejected_radiusmatch_high,,142
ZrFe37,mp-1219455,Sm->Fe,a,14,0.17680020030784585,rejected_radiusmatch_high,,144
ZrFe33Co4,mp-1219455,Sm->Co,a,14,0.19819656758617024,rejected_radiusmatch_high,,144
ZrFe33Ni4,mp-1219455,Sm->Ni,a,14,0.19819656758617024,rejected_radiusmatch_high,,144
ZrMn4Fe33,mp-1219455,Sm->Mn,a,14,0.17680020030784585,rejected_radiusmatch_high,,144
ZrCr4Fe33,mp-1219455,Sm->Cr,a,14,0.17680020030784585,rejected_radiusmatch_high,,144
TiFe37,mp-1219364,Sm->Fe,a,14,0.1739229081669491,rejected_radiusmatch_high,,142
TiFe33Co4,mp-1219364,Sm->Co,a,14,0.19526696104271177,rejected_radiusmatch_high,,142
TiFe33Ni4,mp-1219364,Sm->Ni,a,14,0.19526696104271177,rejected_radiusmatch_high,,142
TiMn4Fe33,mp-1219364,Sm->Mn,a,14,0.1739229081669491,rejected_radiusmatch_high,,142
TiCr4Fe33,mp-1219364,Sm->Cr,a,14,0.1739229081669491,rejected_radiusmatch_high,,142
Mn12Fe11O36,mp-530347,La->Fe,f,96,0.3376006273222911,rejected_radiusmatch_high,,320
Mn12Co11O36,mp-530347,La->Co,f,96,0.37189807930491386,rejected_radiusmatch_high,,320
Mn12Ni11O36,mp-530347,La->Ni,f,96,0.37189807930491386,rejected_radiusmatch_high,,320
Mn23O36,mp-530347,La->Mn,f,96,0.3376006273222911,rejected_radiusmatch_high,,320
Mn12Cr11O36,mp-530347,La->Cr,f,96,0.3376006273222911,rejected_radiusmatch_high,,320
Mn16Sb13,mp-1204179,Eu->Mn,h,4,0.21492874076155263,rejected_radiusmatch_high,,24
Zn6Fe11Sb12,mp-1193786,Eu->Fe,i,28,0.2575788188019659,rejected_radiusmatch_high,,112
Zn6Co11Sb12,mp-1193786,Eu->Co,i,28,0.28086731544644666,rejected_radiusmatch_high,,112
Zn6Ni11Sb12,mp-1193786,Eu->Ni,i,28,0.28086731544644666,rejected_radiusmatch_high,,112
Mn11(ZnSb2)6,mp-1193786,Eu->Mn,i,28,0.2575788188019659,rejected_radiusmatch_high,,112
Zn6Cr11Sb12,mp-1193786,Eu->Cr,i,28,0.2575788188019659,rejected_radiusmatch_high,,112
Ga3Fe5,mp-1213313,Eu->Fe,h,2,0.2569014467854964,rejected_radiusmatch_high,,12
Ga3Co5,mp-1213313,Eu->Co,h,2,0.2806165684229585,rejected_radiusmatch_high,,12
Ga3Ni5,mp-1213313,Eu->Ni,h,2,0.2806165684229585,rejected_radiusmatch_high,,12
Mn5Ga3,mp-1213313,Eu->Mn,h,2,0.2569014467854964,rejected_radiusmatch_high,,12
Cr5Ga3,mp-1213313,Eu->Cr,h,2,0.2569014467854964,rejected_radiusmatch_high,,12
Fe19N2,mp-1225193,Gd->Fe,i,6,0.20466864815654454,rejected_radiusmatch_high,,24
Fe17(CoN)2,mp-1225193,Gd->Co,i,6,0.23478536436045805,rejected_radiusmatch_high,,24
Fe17(NiN)2,mp-1225193,Gd->Ni,i,6,0.23478536436045805,rejected_radiusmatch_high,,24
Mn2Fe17N2,mp-1225193,Gd->Mn,i,6,0.20466864815654454,rejected_radiusmatch_high,,24
Cr2Fe17N2,mp-1225193,Gd->Cr,i,6,0.20466864815654454,rejected_radiusmatch_high,,24
Ti2Fe2O7,mp-686465,Gd->Fe,b,48,0.31349943562323246,rejected_radiusmatch_high,,140
Ti2Co2O7,mp-686465,Gd->Co,b,48,0.3010176071800185,rejected_radiusmatch_high,,140
Ti2Ni2O7,mp-686465,Gd->Ni,b,48,0.3010176071800185,rejected_radiusmatch_high,,140
Ti2Mn2O7,mp-686465,Gd->Mn,b,48,0.31349943562323246,rejected_radiusmatch_high,,140
Ti2Cr2O7,mp-686465,Gd->Cr,b,48,0.31349943562323246,rejected_radiusmatch_high,,140
Fe29Co3,mp-1198423,Ho->Co,a,1,0.16364075558475993,rejected_radiusmatch_high,,20
Fe29Ni3,mp-1198423,Ho->Ni,a,1,0.16364075558475993,rejected_radiusmatch_high,,20
Mn3Fe29,mp-1198423,Ho->Mn,a,1,0.1428614563778893,accepted_radiusmatch_ok,outputs/wyckoff_from_candidates_radius_mismatch_recheck\Mn3Fe29__from_mp-1198423__HotoMn__radiusmatch_ok.cif,20
Cr3Fe29,mp-1198423,Ho->Cr,a,1,0.1428614563778893,accepted_radiusmatch_ok,outputs/wyckoff_from_candidates_radius_mismatch_recheck\Cr3Fe29__from_mp-1198423__HotoCr__radiusmatch_ok.cif,20
Fe3O4,mp-1194793,Lu->Fe,i,14,0.3070639154941651,rejected_radiusmatch_high,,44
Fe2Sb3,mp-1213665,Eu->Fe,e,2,0.20524373382227365,rejected_radiusmatch_high,,12
Co2Sb3,mp-1213665,Eu->Co,e,2,0.22676594335481418,rejected_radiusmatch_high,,12
Ni2Sb3,mp-1213665,Eu->Ni,e,2,0.22676594335481418,rejected_radiusmatch_high,,12
Mn2Sb3,mp-1213665,Eu->Mn,e,2,0.20524373382227365,rejected_radiusmatch_high,,12
Cr2Sb3,mp-1213665,Eu->Cr,e,2,0.20524373382227365,rejected_radiusmatch_high,,12
Fe2As3,mp-1213423,Eu->Fe,e,2,0.2671717407020638,rejected_radiusmatch_high,,16
Co2As3,mp-1213423,Eu->Co,e,2,0.29251517551610495,rejected_radiusmatch_high,,16
Ni2As3,mp-1213423,Eu->Ni,e,2,0.29251517551610495,rejected_radiusmatch_high,,16
Mn2As3,mp-1213423,Eu->Mn,e,2,0.2671717407020638,rejected_radiusmatch_high,,16
Cr2As3,mp-1213423,Eu->Cr,e,2,0.2671717407020638,rejected_radiusmatch_high,,16
Co3O4,mp-1178357,Eu->Co,e,28,0.3263071435491771,rejected_radiusmatch_high,,72
Fe2SiO4,mp-554546,Eu->Fe,e,28,0.3616307503036764,rejected_radiusmatch_high,,76
Co2SiO4,mp-554546,Eu->Co,e,28,0.3965443592858218,rejected_radiusmatch_high,,76
Si(NiO2)2,mp-554546,Eu->Ni,e,28,0.3965443592858218,rejected_radiusmatch_high,,76
Mn2SiO4,mp-554546,Eu->Mn,e,28,0.3616307503036764,rejected_radiusmatch_high,,76
Cr2SiO4,mp-554546,Eu->Cr,e,28,0.3616307503036764,rejected_radiusmatch_high,,76
TlFe2Cl5,mp-1213054,Eu->Fe,e,32,0.4130104349577222,rejected_radiusmatch_high,,152
TlCo2Cl5,mp-1213054,Eu->Co,e,32,0.44307448676533323,rejected_radiusmatch_high,,152
TlNi2Cl5,mp-1213054,Eu->Ni,e,32,0.44307448676533323,rejected_radiusmatch_high,,152
Mn2TlCl5,mp-1213054,Eu->Mn,e,32,0.4130104349577222,rejected_radiusmatch_high,,152
TlCr2Cl5,mp-1213054,Eu->Cr,e,32,0.4130104349577222,rejected_radiusmatch_high,,152
Fe2GeO5,mp-561584,Gd->Fe,e,32,0.35172699529902224,rejected_radiusmatch_high,,96
Co2GeO5,mp-561584,Gd->Co,e,32,0.3392602067470804,rejected_radiusmatch_high,,96
Ni2GeO5,mp-561584,Gd->Ni,e,32,0.3392602067470804,rejected_radiusmatch_high,,96
Mn2GeO5,mp-561584,Gd->Mn,e,32,0.35172699529902224,rejected_radiusmatch_high,,96
Cr2GeO5,mp-561584,Gd->Cr,e,32,0.35172699529902224,rejected_radiusmatch_high,,96
Fe2P4O13,mp-780240,Gd->Fe,e,76,0.37541291339942534,rejected_radiusmatch_high,,172
Co2P4O13,mp-780240,Gd->Co,e,76,0.36212382645047697,rejected_radiusmatch_high,,172
Ni2P4O13,mp-780240,Gd->Ni,e,76,0.36212382645047697,rejected_radiusmatch_high,,172
Mn2P4O13,mp-780240,Gd->Mn,e,76,0.37541291339942534,rejected_radiusmatch_high,,172
Cr2P4O13,mp-780240,Gd->Cr,e,76,0.37541291339942534,rejected_radiusmatch_high,,172
Fe2SiO5,mp-542831,Gd->Fe,e,32,0.36070436215526425,rejected_radiusmatch_high,,96
Co2SiO5,mp-542831,Gd->Co,e,32,0.34765751240333087,rejected_radiusmatch_high,,96
SiNi2O5,mp-542831,Gd->Ni,e,32,0.34765751240333087,rejected_radiusmatch_high,,96
Mn2SiO5,mp-542831,Gd->Mn,e,32,0.36070436215526425,rejected_radiusmatch_high,,96
Cr2SiO5,mp-542831,Gd->Cr,e,32,0.36070436215526425,rejected_radiusmatch_high,,96
Fe2W4O15,mp-778262,Gd->Fe,e,84,0.36116256622517684,rejected_radiusmatch_high,,160
Co2W4O15,mp-778262,Gd->Co,e,84,0.34933224337749497,rejected_radiusmatch_high,,160
Ni2W4O15,mp-778262,Gd->Ni,e,84,0.34933224337749497,rejected_radiusmatch_high,,160
Mn2W4O15,mp-778262,Gd->Mn,e,84,0.36116256622517684,rejected_radiusmatch_high,,160
Cr2W4O15,mp-778262,Gd->Cr,e,84,0.36116256622517684,rejected_radiusmatch_high,,160
Zr2Fe2O7,mp-780342,Gd->Fe,e,44,0.31639825199312493,rejected_radiusmatch_high,,144
Zr2Co2O7,mp-780342,Gd->Co,e,44,0.3046120149585237,rejected_radiusmatch_high,,144
Zr2Ni2O7,mp-780342,Gd->Ni,e,44,0.3046120149585237,rejected_radiusmatch_high,,144
Zr2Mn2O7,mp-780342,Gd->Mn,e,44,0.31639825199312493,rejected_radiusmatch_high,,144
Zr2Cr2O7,mp-780342,Gd->Cr,e,44,0.31639825199312493,rejected_radiusmatch_high,,144
Fe4(SiS4)3,mp-1199792,Gd->Fe,e,76,0.2827190917350666,rejected_radiusmatch_high,,208
Co4(SiS4)3,mp-1199792,Gd->Co,e,76,0.3100109873038977,rejected_radiusmatch_high,,208
Si3(NiS3)4,mp-1199792,Gd->Ni,e,76,0.3100109873038977,rejected_radiusmatch_high,,208
Mn4(SiS4)3,mp-1199792,Gd->Mn,e,76,0.2827190917350666,rejected_radiusmatch_high,,208
Cr4(SiS4)3,mp-1199792,Gd->Cr,e,76,0.2827190917350666,rejected_radiusmatch_high,,208
Mn11(FeO3)12,mp-530455,La->Fe,e,112,0.3318453926406424,rejected_radiusmatch_high,,352
Mn11(CoO3)12,mp-530455,La->Co,e,112,0.3629479173715903,rejected_radiusmatch_high,,352
Mn11(NiO3)12,mp-530455,La->Ni,e,112,0.3629479173715903,rejected_radiusmatch_high,,352
Mn11Cr12O36,mp-530455,La->Cr,e,112,0.3318453926406424,rejected_radiusmatch_high,,352
FeMo5O8,mp-3911,La->Fe,e,56,0.26968599203205534,rejected_radiusmatch_high,,204
CoMo5O8,mp-3911,La->Co,e,56,0.30224204310980024,rejected_radiusmatch_high,,204
NiMo5O8,mp-3911,La->Ni,e,56,0.30224204310980024,rejected_radiusmatch_high,,204
MnMo5O8,mp-3911,La->Mn,e,56,0.26968599203205534,rejected_radiusmatch_high,,204
CrMo5O8,mp-3911,La->Cr,e,56,0.26968599203205534,rejected_radiusmatch_high,,204
Na8Fe2O7,mp-780360,Gd->Fe,e,68,0.34401531960692355,rejected_radiusmatch_high,,212
Na8Co2O7,mp-780360,Gd->Co,e,68,0.37847725087889583,rejected_radiusmatch_high,,212
Na8Ni2O7,mp-780360,Gd->Ni,e,68,0.37847725087889583,rejected_radiusmatch_high,,212
Na8Mn2O7,mp-780360,Gd->Mn,e,68,0.34401531960692355,rejected_radiusmatch_high,,212
